,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
18,Census Tract 307.11,0.3605,89038.0,529100.0,15,009,030711,Census Tract 307.11,2.0,4.0,4.0,168.80230046253192,58.0,2683.72613098482,0.3824605818081113,10.29032831765985,0.27925531914893614,0.15159574468085107,0.014437689969604863,0.0745144669044788,0.7915087187263078
19,Census Tract 307.12,0.4086,89830.0,548900.0,15,009,030712,Census Tract 307.12,0.0,4.0,2.0,169.45473386417865,184.0,1228.5239653716496,0.3801191790142164,0.8103445995927137,0.19806152549515382,0.12979351032448377,0.07964601769911504,0.047619047619047616,0.6486254295532646
20,Census Tract 307.13,0.3774,78442.0,669000.0,15,009,030713,Census Tract 307.13,2.0,20.0,70.0,169.0420210066114,485.0,725.2172164951876,0.381052786252818,0.3763949652623441,0.21286977737114973,0.3174748398902104,0.010673985971332723,0.1287855613337412,0.6246985045827304
21,Census Tract 308,0.349,106033.0,619800.0,15,009,030800,Census Tract 308,0.0,18.0,30.0,151.51774449595678,7.0,9986.761645080833,0.3495643533944395,3.0524713646275465,0.18080898302922035,0.15337501594998085,0.019905576113308666,0.06333801557910868,0.970989010989011
22,Census Tract 309.01,0.5342,42031.0,461900.0,15,009,030901,Census Tract 309.01,0.0,2.0,21.0,156.80743772410895,24.0,111.5122236461039,0.3356283039578947,0.0,0.1577368195456494,0.17273896270895842,0.036862408915559364,0.22374624946420918,0.9205479452054794
23,Census Tract 309.02,0.3595,78192.0,447300.0,15,009,030902,Census Tract 309.02,0.0,8.0,13.0,157.787238915476,10.0,17.818128131891164,0.3644783877809574,4.950733105314408,0.12870716959401093,0.18830981860063345,0.02130722718111143,0.05730238025271819,0.8904214559386974
24,Census Tract 309.03,0.3311,108953.0,574200.0,15,009,030903,Census Tract 309.03,0.0,14.0,2.0,156.8376109453999,4.0,465.9024272447172,0.3382572026845336,2.664285930582475,0.08997651711778519,0.17624521072796934,0.02274131751328637,0.09629065040650407,0.9921589127025614
25,Census Tract 310.01,0.368,104072.0,657100.0,15,009,031001,Census Tract 310.01,0.0,2.0,7.0,156.40962688516933,4.0,9311.52963752075,0.35081859048149616,8.696229277421198,0.27247314991908195,0.17272326026188023,0.025599529204060615,0.025746652935118436,0.8930438279051065
26,Census Tract 310.02,0.4959,56183.0,600300.0,15,009,031002,Census Tract 310.02,0.0,10.0,23.0,157.98927356977023,34.0,22007.658369819703,0.33269257247306766,17.46725166291522,0.25533480500367917,0.1594309541329409,0.05273485405935737,0.12782889828400895,0.9117965367965368
27,Census Tract 311.02,0.4213,80078.0,620600.0,15,009,031102,Census Tract 311.02,0.0,6.0,5.0,159.74657742207287,0.0,690.5499446164868,0.3976847827131188,2.725879090231019,0.1409926154902971,0.15971148892323545,0.00927357032457496,0.0769656699889258,0.9366891541255838
28,Census Tract 311.04,0.2893,132549.0,620400.0,15,009,031104,Census Tract 311.04,0.0,0.0,9.0,160.80315470763477,0.0,765.36673904019,0.3537308099640982,1.4579247045032857,0.14904744116548374,0.16473664549869257,0.004109077325364214,0.016062756817332834,0.9848661233993015
29,Census Tract 311.05,0.3995,86083.0,578000.0,15,009,031105,Census Tract 311.05,0.0,2.0,15.0,161.0627837366514,0.0,1706.99883681849,0.4474248266255114,7.556191031430742,0.11732055001892266,0.18026996341617257,0.020941087422732433,0.01916973467055986,1.0
30,Census Tract 311.06,0.3698,74964.0,632900.0,15,009,031106,Census Tract 311.06,0.0,10.0,15.0,159.1517629326085,2.0,3254.0048329039764,0.3434444217033396,6.786657704016722,0.21855796804588284,0.1921343711593609,0.017820565342072922,0.060717948717948715,0.9355594610427651
31,Census Tract 311.07,0.3714,119479.0,800000.0,15,009,031107,Census Tract 311.07,0.0,0.0,3.0,159.54557995596159,1.0,142.14035043118852,0.33199384957041495,8.54121836582205,0.0546875,0.22194602272727273,0.04367897727272727,0.2989786443825441,0.9254079254079254
32,Census Tract 314.02,0.3973,81250.0,608300.0,15,009,031402,Census Tract 314.02,3.0,2.0,79.0,142.19421425585745,82.0,3256.0773920843394,0.3649081254361104,3.828948494168022,0.11893434823977164,0.18109736758642564,0.020615287028227087,0.06553708439897699,0.8761514841351075
33,Census Tract 314.04,0.3892,66688.0,811200.0,15,009,031404,Census Tract 314.04,4.0,2.0,130.0,140.623649763019,354.0,16155.14307802996,0.3776841291320317,7.978877280867307,0.1452544704264099,0.20220082530949107,0.05281980742778542,0.13177441540577717,0.7523148148148148
34,Census Tract 314.05,0.3681,83814.0,772300.0,15,009,031405,Census Tract 314.05,0.0,2.0,21.0,144.1559904580209,30.0,834.2833876680387,0.3644230279524397,4.213137471709956,0.1670815183571873,0.17548226509023024,0.0455818294959552,0.09294265910522999,0.9131792629606496
35,Census Tract 315.01,0.4446,87289.0,614100.0,15,009,031501,Census Tract 315.01,9.0,8.0,52.0,135.22276248031866,508.0,2.857840926862708,0.33535640744311823,3.109349713036756,0.11967871485943775,0.1714859437751004,0.03975903614457831,0.016867469879518072,0.4166189111747851
36,Census Tract 315.03,0.5322,74479.0,1354700.0,15,009,031503,Census Tract 315.03,29.0,12.0,246.0,139.9701226832992,2335.0,1883.9591573351024,0.4330470621899804,7.52671913708657,0.22509537939805002,0.228486646884273,0.07248834251801611,0.07418397626112759,0.4222850222042794
37,Census Tract 315.04,0.4608,121985.0,780900.0,15,009,031504,Census Tract 315.04,0.0,8.0,48.0,140.68180029979584,91.0,667.9929049554476,0.4308443567662235,5.462954704154855,0.28284671532846717,0.16849148418491483,0.029805352798053526,0.025547445255474453,0.7833125778331258
38,Census Tract 315.05,0.5451,78947.0,777800.0,15,009,031505,Census Tract 315.05,4.0,22.0,31.0,136.68823195447035,1004.0,2470.993064765457,0.3808278598766782,14.90073370186464,0.28804347826086957,0.1608695652173913,0.010869565217391304,0.07210144927536231,0.47937933850551245
39,Census Tract 316.01,0.387,59053.0,462800.0,15,009,031601,Census Tract 316.01,3.0,0.0,39.0,119.18754195426106,7.0,886.807462878734,0.35777302622499957,0.0,0.22749307479224376,0.12430747922437674,0.012119113573407203,0.04056865464632455,0.7629674306393245
40,Census Tract 317,0.4244,52991.0,311500.0,15,009,031700,Census Tract 317,0.0,0.0,57.0,108.02665327392744,82.0,985.0903406143301,0.32422057352679995,0.11144896855290864,0.1311634685450571,0.1452513966480447,0.026232693709011417,0.17452600875060767,0.6414273281114012
41,Census Tract 318.01,0.4705,41667.0,220200.0,15,009,031801,Census Tract 318.01,0.0,0.0,38.0,77.66573374639775,87.0,39924.69442472243,0.36947516510644046,4.437839688410833,0.1588235294117647,0.1369747899159664,0.02857142857142857,0.30127118644067796,0.5426460711887172
42,Census Tract 319,0.4114,74375.0,665100.0,15,009,031900,Census Tract 319,6.0,20.0,174.0,165.2796005218566,50.0,5853.981883264709,0.3531420455906548,8.058492572884036,0.12924389043792028,0.17598819091356405,0.025914384123339348,0.10021321961620469,0.8604001861330851
44,Census Tract 320,0.4194,102292.0,1171300.0,15,009,032000,Census Tract 320,0.0,2.0,65.0,154.3223661657062,354.0,6395.1888993541415,0.40487686520344063,12.832977232305588,0.39072847682119205,0.05739514348785872,0.017660044150110375,0.046511627906976744,0.4499494438827098
54,Census Tract 401.04,0.4156,86016.0,1051300.0,15,007,040104,Census Tract 401.04,1.0,12.0,172.0,217.14809258056363,139.0,615.050216864548,0.3228160635978303,10.422504904579739,0.22412241224122412,0.048604860486048604,0.018901890189018902,0.10135746606334842,0.45222222222222225
55,Census Tract 401.05,0.5076,82155.0,743300.0,15,007,040105,Census Tract 401.05,0.0,6.0,44.0,206.798717208173,35.0,6910.77986719594,0.3850698393720893,3.481247393115451,0.22514868309260833,0.1600113282356273,0.006796941376380629,0.11016709147550269,0.7320799059929495
